1,0.0
2,7.6246189861593985
3,18.12710276302381
4,30.498475944637594
5,44.25954259193776
6,59.12806248452581
7,74.91754073862955
8,91.49542783391277
9,108.76261657814287
10,126.64218011467253
11,145.07266400430143
12,164.00383888600803
13,183.39387905849986
14,203.2074143803749
15,223.41414159093233
16,243.98780755710075
17,264.9054476692562
18,286.1468040317203
19,307.693873322893
20,329.530550090939
21,351.6423415570554
22,374.01613685635624
23,396.6400183150374
24,419.50310560592885
25,442.5954259193776
26,465.90780493707194
27,489.43177460164287
28,513.1594945669814
29,537.0836848828426
30,561.1975679742557
31,585.4948183647174
32,609.9695188927519
33,634.6161224061661
34,659.4294181032222
35,684.4045018367121
36,709.5367498143098
37,734.8217952230997
38,760.2555073828146
39,785.8339730948092
40,811.553479905066
41,837.4105010418215
42,863.4016818234581
43,889.5238273615275
44,915.7738914082191
45,942.1489662181541
46,968.6462733117411
47,995.2631550420501
48,1021.9970668796833
49,1048.8455703408138
50,1075.80632649274
51,1102.8770899791734
52,1130.0557035142883
53,1157.3400928004435
54,1184.7282618295894
55,1212.2182885328225
56,1239.808320746426
57,1267.4965724661315
58,1295.2813203643077
59,1323.160900547406
60,1351.133705533293
61,1379.198181430146
62,1407.3528253003763
63,1435.5961826946661
64,1463.9268453426043
65,1492.3434489876902
66,1520.8446713555923
67,1549.4292302455708
68,1578.095881735864
69,1606.84341849466
70,1635.6706681890034
71,1664.5764919846338
72,1693.5597831303578
73,1722.619465621079
74,1751.7544929340972
75,1780.963846833728
76,1810.2465362396863
77,1839.6015961550352
78,1869.028086649835
79,1898.525091896921
80,1928.0917192565078
81,1957.7270984065717
82,1987.4303805161783
83,2017.2007374591471
84,2047.0373610656109
85,2076.939462409223
86,2106.906271127909
87,2136.9370347762183
88,2167.0310182074522
89,2197.1875029838825
90,2227.405786813481
91,2257.6851830116834
92,2288.0250199868146
93,2318.4246407478904
94,2348.883402433592
95,2379.4006758612827
96,2409.9758450950176
97,2440.608307031555
98,2471.2974710034387
99,2502.042758398284
100,2532.8436022934507
101,2563.69944710532
102,2594.609748252476
103,2625.573971832089
104,2656.591594308865
105,2687.6621022159698
106,2718.784991867335
107,2749.9597690808314
108,2781.1859489117865
109,2812.4630553963716
110,2843.790621304412
111,2875.16818790118
112,2906.595304717778
113,2938.07152932972
114,2969.5964271433486
115,3001.1695711897555
116,3032.7905419258605
117,3064.458927042356
118,3096.1743212782167
119,3127.9363262414963
120,3159.74455023615
121,3191.5986080946313
122,3223.4981210160154
123,3255.44271640944
124,3287.4320277426355
125,3319.4656943953323
126,3351.5433615173743
127,3383.664679891326
128,3415.82930579941
129,3448.0369008946063
130,3480.2871320757413
131,3512.5796713664295
132,3544.914195797705
133,3577.290387294213
134,3609.7079325638215
135,3642.166522990534
136,3674.6658545305672
137,3707.205627611492
138,3739.785547034319
139,3772.405321878414
140,3805.064665409164
141,3837.7632949882695
142,3870.500931986585
143,3903.277301699417
144,3936.0921332641924
145,3968.945159580408
146,4001.836117231794
147,4034.764746410608
148,4067.7307908439893
149,4100.733997722304
150,4133.774117629411
151,4166.850904474794
152,4199.964115427487
153,4233.113510851735
154,4266.2988542443445
155,4299.519912173658
156,4332.776454220103
